Бизнес;К;Эт/эт;М;Рай;Улица;Цена;Реклама;Агент;ID;Комн;Общ;Жил;Кух;Описание
Жил;2;3/3;к;ц;Домбровского;48000;;;34567;см;50,00;28,00;7,00;балкон застеклён,нов.сант,кафель,авт.отопление,ремонт.
Жил;2;8/9;п;ц;Мануильского-Домбровского;40000;люба-а;;34715;р;;;;н/у,жил.сост,с/у разд,балкон застеклён.
Жил;2;ч/д;к;кро;Дружбы;39000;;;34723;.;;;;газ,водяное отопл,колодец во дворе,5 сот земли,выс. потолки,жил.сост,с/у на ул,возм.достр,отд.двор.
Жил;3;1/10;к;кро;Парниковая;50000;;;34728;р;60,00;;7,80;не угловая,с/у разд,косм.ремонт,бойлер,а/о на дому,м/п окна, лоджия на 2 комнаты.
Жил;4;7/9;п;па;Шевченко;52000;оля-а;;34748;р;85,00;55,00;9,00;жилое состояние, 2 лоджии застеклено, н/у,возвожен обмен
Жил;4;2/9;к;па;Шевченко;65000;тамар-а;;34752;р;74,00;;9,00;жилое сост,б/л/застеклены,домофон,бойлер,счетчики.
Жил;0;уч;;кор;р-н Гидропарка;120000;;;34754;.;;;;12 сот земли, гараж, очень красивое место.
Жил;2;1/5;п;ц;Московская-Котовского;32500;люба;;34760;см;44,00;;5,50;жил.сост,с/у совм,окна во двор,не угловая, балкона нет,возможно под бизнес.
Жил;2;1/5;к;ц;Черняховского;46000;;;34763;.;;;;новый ремонт, можно под офис
Жил;4;дом;к;при;Черняхов;35000;;;34768;.;120,00;;;11*15м, жилое сост,кухня,коридор,веранда,20 лет дому,22 сот,колодец,вод.отопление,гараж.
Жил;2;2/5;к;при;Озерное;40000;;;34776;р;54,00;31,00;9,00;ЧШ, балкон застеклён,бойлер,хор.сост.
Жил;4;дом;к;бог;Басова;50000;;0000;34802;.;;;;отопление, телефон,колодец во дворе,летн.кухня,нужен ремонт,10 сот земли.
Жил;2;1/5;п;ц;Гоголевская;38000;оля-а;оля;34811;см;;30,00;6,00;не угловая,балкон застеклён,м/п окна,с/у совм,душ.кабинка,нов.сант,столярка, потолки.
Жил;3;4/4;к;ц;Табачный пер;45000;оля-а;оля;34879;р;57,00;42,00;6,00;не угловая,
Жил;2;8/9;п;пол;Полевая площ;41000;люба-а;;34894;.;53,00;;9,00;жилое сост,не угловая.
Биз;0;к/н;;ц;Домбровского;145000;;;34942;.;86,00;;;магазин, 3 зала,возм.достройки,прод.группа,возможна аренда.
Жил;2;8/14;к;пол;Витрука;43500;леся-а;леся;34963;р;52,00;30,00;9,00;2 лоджии застеклены, с/у разд,паркет,нов.ремонт.
Жил;0;дом;к;при;Малая Пятигорка (Андрушевский);50000;;;34967;.;;;;3-уровневый дом 1995г.п,газ,вода,отопление,все уд-ва + дерев.дом,S-67кв.м, уч.1,16га.
Жил;4;дом;к;при;Глыбочица;85000;;;34969;.;182,00;100,00;18,00;новострой 2009г.п,90% готовности,стяжка,отопление,выгр.яма,вода,свет,шпаклёвка,2 с/у.
Жил;3;ч/д;;ц;Виноградный пер;55000;;;34974;.;;;;все уд-ва, котёл,телефон,отд. двор,3,5 сот земли.
Жил;3;ч/д;дк;ц;Старый Бульвар;180000;;;34978;см/р;110,00;;14,00;все уд-ва,отд.двор, гараж, 7 сот земли.
Жил;3;4/5;к;ц;Черняховского;65000;лена;;34983;.;60,00;;;евроремонт,а/о,м/п окна,балкон м/п утеплён,ламинат,встр.мебель,тел,интернет,счётчики.
Жил;4;дом;к;мал;Пролетарская;80000;оля;оля;35015;см/р;80,00;;;газ,котёл,с/у на ул,вода на ул,колонка,хорошее состояние,7 сот земли.
Жил;4;дом;;ц;1 Мая;60000;;;35024;.;95,00;;;жилое состояние, газ,вода,все ком-ции, 15 сот земли.
Жил;3;4/5;п;ц;Шелушкова;60000;инна-а;;35035;р;60,00;46,00;5,50;перепланировка, кухня-студио,евроремонт,с/у совм, встр.мебель,а/о, стены утеплены,м/п окна.
Биз;0;к/н;;ц;Шелушкова;16000;;лиля;35045;.;;10,00;;"киоск ""Пан Курчак"",продуктовый, с оборудованием и документами, соотв. последним требованиям."
Жил;0;дом;к;при;Глыбочица;50000;;лиля;35047;.;170,00;120,00;20,00;Недострой, 1-ный с мансардой,металлочерепица,цвет.кирпич,перестенки,12сот,ком-ции на участке.
Жил;0;уч;;при;Иванков (Андрушевский р-н);10000;;;35087;.;;;;центр, 57 сот приватизированой земли, дом деревянный,газ.стояк на участке.
Жил;3;5/5;п;ц;Хлебная;45000;таня-а;;35570;р;64,00;48,00;6,00;квадратный холл, тел,ремонт,колонка, б/з,с/у разд.
Жил;3;ч/д;к;ц;Котляревского;48000;;;35571;.;60,00;30,00;10,00;4 сот земли, все уд-ва, общ.двор,гараж, утеплённая мансарда,18 кв.м,а/о, хорошее состояние.
Жил;0;уч;;смо;Саенко;35000;;;35580;.;;;;10 сот прив.земли, под застройку,капит.забор,фундамент,все инжен.сети,асф.подъезд,рядом остановка.
Жил;0;уч;;при;Короливка (Макаровское направ);16000;оля;оля;35115;.;;;;25 сот земли, под застрой,решение сельсовета, газ,свет рядом.
Жил;0;дом;дк;при;Ивановка;37000;;;35118;.;;;;недострой, 13,5*9м,крыт шифером,газ рядом,свет на участке,10 сот прив.земли.
Жил;5;дом;;бог;Максютова;125000;;юля;35125;.;263,00;120,00;26,00;без вн.работ,оштукатурен,металлочерепица, м/п окна, полы с подогревом, 2с/у,авт.кан-ция,вид на озеро
Жил;4;дача;;при;Бобровский массив 2;35000;тамар-а;;35127;.;250,00;;;на берегу реки,газ в 20м,родник,хорошее сост,терасса,баня,гараж,2 камина,кан-ция,9 сот прив.земли.
Жил;1;5/9;п;пол;Школьный пер;32000;;;35135;.;35,00;18,00;6,50;ремонт,балкон застеклён, счётчики, угловая.
Жил;4;ч/д;дк;ц;И.Франко;80000;;;35147;.;107,00;;9,00;котёл,колонка,телефон,можно под офис,4 окна на улицу,общий двор,есть возм.разделиться.
Жил;0;дом;;смо;Саенко;60000;;;35151;.;240,00;;;новый, 75% готовности, 12 сот земли,гараж,баня,беседка,колодец,ограждён,газ,эл-во на уч,документы.
Жил;2;ч/д;дк;ц;Московская;25000;оля;оля;35207;см;;;;отд.двор, возм.достройки, с/у на ул,газопечное отопл,вода на улице.
Жил;3;ч/д;к;ц;Крошенский 3 пер;46000;;оля;35208;см;47,00;;9,00;дом на 2 хоз,отд.двор,газ,вода,тел,конвектор, с/у на ул.
Жил;0;дом;к;ц;Метеорологический 3 пер;600000;;;35217;.;300,00;;;Два дома на участке 20сот: недострой+ дом с евроремонтом, 4 комн,все уд-ва,дизайн уч,свой стадион.
Жил;4;ч/д;к;при;Чуднов;31000;;;35258;.;93,70;;;общ.двор,тел,вода,кан-ции,с/у,газ,авт.отопл,хорошее сост,хозпостройки,13 сот земли.
Жил;3;5/11;к;пол;Королёва;80000;;;35280;.;103,60;55,50;17,00;м/п окна,балкон не застеклён, разрешение и проект на а/о,выполнена часть вн.работ.
Жил;2;8/9;п;пол;Полевая площ;37000;леся-а;леся;35583;р;50,00;30,00;9,00;с/у разд, б/з,тел,элект.водонагреватель,хор.жилое сост,н/у,квадр.холл.
Жил;0;дом;;кро;Гормолзавод;250000;;;35590;.;220,00;;;крыша-черепица,топочная,2 входа,терраса,гараж 60кв.м. на 2 авто,автоворота.
Жил;3;1/9;п;мал;Берёзовский 3 пер;47000;;;35435;.;73,20;43,00;;2 лоджии,балкон,счётчики,колонка,хорош.состояние.
Жил;3;3/9;;бог;Клосовского;60000;;;35402;р;70,40;42,90;9,50;ремонт,нов.сант,бойлер,стеклопакеты,угловая.
Жил;0;дом;дк;при;Ольшанка (Чудновский р-н);19000;;;35436;.;87,00;;;центр,газ,телефон,2 веранды,2 подвала,летн.кухня,сарай,гараж,сад,0,6га земли.
Жил;2;3/4;к;ц;Старый Бульвар;100000;;;35447;р;60,00;;;полная перепланировка,мебель,3 окна на бульвар,паркет,плитка, а/о,м/п окна,ремонт.
Жил;4;дом;;мар;Транзитный 1 пер;140000;;лиля;35450;р;152,00;100,00;20,00;совр.коттедж,9 сот, гараж на 2 авто,ланш.дизайн,нат.потолки,отличное сост,мебель.
Жил;0;ч/д;;кор;Пионерских лагерей;95000;люба;;35411;.;82,00;;9,00;сторона реки, все ком-ции в доме,ремонт, 4+6 сот земли,отд.двор.
Жил;2;14/15;к;бог;Мира просп;60000;;;35703;р;80,80;;;после строителей,нужен ремонт.
Жил;3;ч/д;дк;па;Б.Тена;51000;;0000;35367;см;43,60;29,60;;газ,вода,ком-ции,свой двор,6 сот земли,забор.
Жил;0;дом;к;при;Пряжев;115000;;;35533;.;178,00;;;2008г.п,шерновой потолок и полы,проэкт газа,колодец,выгр.яма,эл-во,15 сот земли,рядом лес,речка.
Жил;2;7/9;п;ц;Леваневского;21000;оля-а;;35551;комун;;25,00;;2 комнаты в коммунальной квартире,без балкона,с/у и кухня на 2 хоз,хорошее состояние.
Жил;5;дом;к;бог;Максютова;120000;;;35606;.;214,00;;;1992 г.п,все уд-ва,хорошее сост,выгр.яма,газ,вода,тел.
Биз;1;под офис;;ц;Домбровского;27000;тамар-а;тамар;35620;.;;;;все удобства, автономное отопление.
Жил;0;дом;к;кро;Выговского;100000;;тамар;35622;.;300,00;;;недострой,на 2 входа,34 сот земли.
Жил;3;9/9;п;пол;Полевая площ;46000;;;35630;.;62,00;;;н/у, чистая аккуратная,2 б/л/застеклены,счётчики на воду,бойлер,нов.сант,хор.состояние.
Жил;3;ч/д;к;ц;Магазинный пер;57000;люба;;35644;.;70,00;;;с/у, авт.отопление,сад,центр.кан-ция,сарай,4 сот земли,отд.двор,
Жил;2;5/5;к;ц;Б.Бердичевская;36000;;0000;35645;р;44,00;27,00;6,00;б/з, тел,не угловая,колонка,м/п окна,спутн.антена,жилое состояние.
Жил;2;ч/д;к;ц;Восточный пер;52000;;;35655;р;70,00;34,00;8,00;отд.двор, жил.сост,центр.кан-ция,авт.отопл,все уд-ва,4,5 сот земли,возм.достройки.
Жил;0;ч/д;;бог;Бельского;75000;;;35699;р;100,00;;9,00;Новострой,4,6 сот земли,авт.отопл, все уд,выгр.яма,ламинат,подготовлена к ремонту,м/п окна,ондулин.
Жил;1;5/5;к;ц;Московская;31500;;лиля;35709;.;40,00;17,80;8,80;"н/у, колонка,косм.ремонт,балкон застеклён,крыша ""домиком""."
Жил;0;дача;;при;Барашевский массив;39000;;;35710;.;;;;инд.отопление,газ,вода,с/у в доме,душ.кабинка,кафель,гараж в цоколе,колодец,с мебелью и быт.техникой
Жил;4;дом;к;бог;Писочный пер;65000;;лиля;35725;см/р;90,00;70,00;10,00;красн.кирпич,ремонт,м/п окна,а/о,без с/у,вода во дворе, 12 сот земли,3 гаража.
Жил;3;9/10;к;ц;Гоголевская/Бородия;50000;лена оля;;35730;р;70,00;41,00;8,00;хор.жил.сост,н/у,б/л/з,нов.вх.дверь.
Жил;4;дом;д;при;Высокая Печь;15000;оля;оля;35732;см/р;60,00;;8,00;40 сот земли,газ рядом,колодец,летн.кухня с красн.кирпича с ванной,выгр.яма,печное отопл.
Биз;2;ч/д;к;ц;Старый Бульвар;80000;оля-а;оля;35734;р;53,00;30,00;9,00;отд.двор,кирп.забор,все уд-ва,отопление,1 сот земли,хорошее место расположения.
Жил;3;5/5;к;ц;Победы;48000;;;35743;см/р;57,00;42,00;6,50;жилое состояние,колонка,н/у,счётчики на газ и воду.
Жил;1;8/9;к;ц;Шевченко;25000;леся-а;леся;35749;.;27,00;15,00;6,50;Гостинка,б/з, с/у совм, гор.вода центр, жил.сост.
Биз;0;к/н;;ц;Киевская;350000;;рома;35771;.;175,00;;;действующее кафе,возможен обмен на квартиру,или дом.
Жил;5;дом;к;при;Барановка;60000;;;35773;.;100,00;;;газ,вода, все уд-ва, м/п окна, нов.двери,ремонт, тел,25 сот земли, гараж, летн.кухня,сад,озеро.
Биз;0;к/н;;при;Житомирская обл;660000;юра-а;;35775;.;1314,70;;;магазин,торг.площадь 700 кв.м, офис.помещения 257,3 кв.м.,кол-во помещений -11,центр.отопл,вода.
Жил;0;уч;;при;Довжик;58000;;;35778;.;;;;20 сот земли + старый дом,возможна продажа частями.
Жил;3;7/9;к;кро;Народицкая;55000;;;35782;р;65,50;39,00;9,00;Новострой,м/п окна, н/у,л/з,а/о на дом,жилое сост.
Жил;3;3/3;к;ц;Киевская;110000;;;35798;.;70,00;45,00;9,00;СТ,2 балкона,возм.постройки мансарды,а/о,бол.ванная с окном,паркенг во дворе,част.ремонт,газон.
Жил;3;ч/д;к;ц;Котовского-Мануильского;70000;;;35804;.;90,00;50,00;7,70;все уд-ва,2 входа,5 сот земли,отд.двор,возм.пристройки,рядом сад,стоянка.
Жил;4;1/2;;ц;Ф.Чопивского;170000;;;35815;.;122,00;;;2-этажная квартира,авт.отопл,евроремонт,полы с подогревом,паркет,шумоизоляция.
Жил;3;ч/д;;мал;Западный пер;85000;;;35822;.;100,00;;15,00;мебель,спальня,прихожая,евроремонт,газ,вода,полы с подогревом,5 сот земли.
Жил;0;уч;;бог;Огурцова;25000;;;35838;.;;;;10 сот земли, под застройку, рядом лес, все ком-ции,р-н новостроек.
Жил;2;ч/д;дк;ц;Хлебная;35000;;;35846;р;;35,00;8,20;газ,вода,выс.цоколь, отд. двор,1 сот земли.
Жил;2;1/5;п;ц;Восточная;32500;;;35861;р;42,00;30,00;5,50;без балкона,угловая,с/у совм,колонка,тел,жил.сост.
Жил;2;2/5;п;ц;Хлебная;42000;оля;оля;35876;см;44,00;30,00;6,00;возм.разделить комнаты,с/у разд,нов.сант,стол,чечская плитка,м/п окна,б/з,встр.кухня,евроремонт.
Жил;1;8/9;к;пол;Кибальчича;34000;оля;оля;35877;.;;20,00;7,00;хорошее состояние,б/з,встр.кухня,тел,колонка,лифт работает.
Жил;0;дача;;при;Камянка;10500;;;35887;.;;;;2-й эт.недостроен, отличное место,ухожена,рядом остановка,4,5 сот прив.земли,речка 300м,сарай.
Жил;3;5/5;к;ц;Львовская;47000;;;35894;.;59,00;42,00;6,00;н/у, колонка,тел,б/з,с/у разд,счётчик воды,жил.сост.
Жил;3;3/5;к;ц;Соборная площ;85000;;;35913;.;77,00;52,00;11,00;СТ,н/у,Н-3,20м,косм.ремонт,2б/з,бр.дверь,нов.сант,тел.
Жил;1;5/5;к;при;Чуднов (ул.Житомирская);15000;;;35927;.;;20,00;7,00;хор.сост,авт.отопл,счётчики.
Жил;0;уч;;при;Олиевка;13000;;;35933;.;;;;21 сот прив.земли, под застройку,газ,небольшое озеро,рядом эл-во,строит.блоки.
Жил;2;3/9;к;пол;Огиенко;25000;;;35938;общ;42,00;31,00;;2 комнаты в ОБЩ, тел,с/у,кухня на 2 семьи,
Жил;0;ч/д;д;кор;Водопроводный пер;15000;люба;;35998;.;34,60;19,90;8,20;на 2 хозяева, двор отдельный, вода, газа нет,печное отопление,нужен ремонт,2 сот непрв.земли.
Жил;3;1/3;к;бог;Самойловича;75000;оля;оля;35999;р;85,00;52,00;;СТ,большой холл, балкон пристроен,авт.отопл,кухня-столовая,с/у разд,встр.меб,нов.сант,стол,ремонт.
Жил;1;2/9;к;кро;Садовая;35000;;;36013;.;38,00;21,00;8,00;жил.сост,н/у,ниша,бойлер.
Жил;3;1/5;п;ц;Восточная;42000;;;36016;см/р;58,00;48,00;5,50;н/у,хор.сост,колонка,без балкона,высокий цоколь.
Жил;0;ч/д;;ц;Б.Бердичевская;160000;;;36034;.;69,00;;;возм.достройки,2 эт.мансарда (гот.проект на м-ин),окна выходят на центр.дорогу,возм.под офис.
Жил;3;7/10;к;ц;Черновола;220000;;;36036;р;104,00;62,00;14,00;Новострой,а/о на дом,счётчики,эркет б/з,паркет,нов.сант,стол,евроремонт,встр.мебель,кухня,паркинг.
Жил;6;дом;к;при;Пряжев;90000;;;36053;.;180,00;;;без вн.работ,4 км от Житомира,гараж в цоколе,кирп.забор,цент.кан-ция,бр.дв,м/п окна,река,лес,8 сот
Жил;2;дом;д;при;Иванков;8000;;рома;36065;.;60,70;35,40;15,00;жилое сост, газ,колодец во дворе,53 сот земли, 24 км от Житомира.
Биз;4;под офис;д;ц;Щорса;60000;оля;оля;36069;.;55,00;50,00;;возм.под бизнес,6 сот прив.земли,2 входа,газопечное отопл,с/у на ул.
Жил;3;2/2;к;ц;Лермонтовская;50000;оля;оля;36071;см/р;;55,00;16,00;3 сот огорода,подвал 20кв.м,с окнами,место под гараж,сад,чердак,Н-3,6м,газ,котёл,вода.
Жил;3;1/9;к;ц;Л.Украинки;70000;;;36074;р;65,00;;;перепланировка, подготовлена к ремонту,нов.стол. и сант, увеличен балкон.
Жил;1;7/9;к;бог;Максютова;34000;;Вика;36080;.;40,00;20,60;7,40;косметический ремонт,с/у совм,н/у,нов.сант.
Жил;4;ч/д;к;пол;Королёва;90000;юра;юра;36094;.;126,00;80,00;;13 сот земли,2 гаража,выгр.яма,центр.вода,газ,3 входа.
Жил;0;дом;;ц;Ясный пер;65000;;;36107;.;;;;на 2 входа,газ,водяное отопл,сарай,погреб,двор отд,тихое место,7,5 сот земли.
Жил;3;3/5;к;пол;Огиенко;47000;;;36141;см/р;61,80;;6,00;авт.отопл,колонка,балкон,паркет,тел,интернет,гараж с подвалом,смотров.яма.
Биз;0;к/н;;кро;Косиора;30000;юра алёна;;36148;.;350,00;;;склад, высота 6м,свет,350 кв.м,возм.аренда 5000 грн/месяц.
Жил;2;2/3;к;при;Коростышев;45000;;;36150;.;62,00;37,00;8,30;авт.отопление,л/з,с/у,кафель,большой подвал,жил.сост,рядом река.
Жил;2;4/5;к;ц;Киевская;52000;;;36152;см;47,00;30,00;7,00;перепланировка,стены выведены под уровень,в ванной джакузи,мозаика,нов.стол.и сант.
Жил;4;дом;к;мал;Героев Пожарных;58000;оля-а;;36184;см/р;;;;5 сот земли,газ,вода,с/у на ул,нормальное сост,тел.
Биз;0;к/н;;ц;Гоголевская;250000;;гдв;36187;.;220,00;;;2-ое помещение, офисный ремонт,гаражи,возможна аренда.
Биз;0;уч;;ц;Гоголевская;150000;люба;гдв;36188;.;;;;10 сот земли, разрешение для строительства.
Жил;4;дом;;при;Камянка;45000;оля;оля;36193;.;100,00;;;35 сот прив.земли, газ рядом,вода,свет.
Жил;0;дом;;при;Камянка;40000;оля;оля;36194;.;;;;ветхий, 50 сот прив.земли,газ рядом,свет,вода,рядом озеро,лес.
Жил;1;1/5;п;ц;Восточная-Котовского;28000;оля;оля;36198;.;31,00;17,50;6,00;угловая,жил.сост,колонка,без балкона,тел,документы готовы.
Жил;3;дача;к;при;Давыдовский массив;30000;;;36200;.;;;;зимн.вариант,газ,колодец,м/п окна,гараж,9 сот,фрукт.деревья,пруд,рядом лес,остановка.
Жил;0;уч;;при;Ивановка;6000;;;36230;.;;;;12 сот прив.земли,рядом газ,эл-во,1500у.е/сот,под ОСГ.
Жил;3;дом;к;ц;Прорезной пер;90000;;;36271;р;130,00;60,00;20,00;авт.отопл,евроремонт,м/п окна,полы с подогревом,
Жил;1;8/9;п;кро;Народицкая;32500;люба;;36316;.;39,00;18,00;9,00;хор.сост,б/з с кухни,коридор 8,6кв.м.
Жил;3;4/9;к;ц;Шелушкова;55000;;;36317;р;68,00;39,00;9,00;колонка,м/п окна,б/л/застеклены,хорошее сост.
Жил;3;5/9;к;бог;Мира просп;57800;лена;;36380;р;74,00;;8,00;жилое сост,2 кладовки,подвал,н/у,с/у разд.
Жил;3;1/2;к;при;Чуднов;35000;;;36424;см/р;54,00;37,40;6,90;авт.отопл,косм.ремонт,с/у разд,брон.дв,угловая.
Жил;3;дом;;мал;Пионерская;70000;;люба;36430;.;80,00;;;на 2 входа,в одной части все уд-ва,косм.ремонт,2-я часть без ремонта,м/п окна,6 сот земли.
Жил;3;7/9;к;кор;Черняховского;60000;;;36434;р;70,00;40,00;10,00;Новострой,тел,хор.сост,м/п окна,брон.дверь,подвал,паркинг,интернет.
Биз;0;к/н;;ц;Житний рынок;0;;юля;36443;.;3225,80;;;4-х этажное помещение под коммерцию, 3225,8 кв.м.,цена договорная.
Жил;4;дом;к;кор;Черняховского;180000;;;36444;.;220,00;;;на берегу реки,оригинал.планировка,3с/у,бол.балкон,а/о,центр.кан-ция,дому 15 лет,3 сот земли.
Жил;3;5/9;п;ц;Л.Украинки-Московская;51000;;;36464;р;63,00;;8,00;жил.сост,тел,с/у разд,б/л/з,большой холл,подвал
Жил;3;ч/д;к;бог;Максютова;33000;бвс-а;;36501;р;60,00;;;20 лет дому,газ в доме,вод.отопл,колодец,отд.двор,1 сот земли.
Жил;2;1/5;п;ц;Гоголевская;34000;люба-а таня-а;;36517;р;44,00;;5,50;н/у,балкон застеклён,тел,жил.сост.
Жил;3;дом;к;при;Довжик;80000;;;36536;.;;;;12*10м,3 года дому,10 сот,колодец,газ в доме,эл-во.
Жил;3;ч/д;;ц;Б.Тена-Восточная;80000;лена;;36545;см/р;76,00;45,00;;2 кухни - 9 и 7 кв.м,гараж,сарай,беседка,отд.двор,4,5 сот прив.земли,все уд-ва.
Жил;3;3/9;к;бог;ДОС;50000;;;36558;р;68,00;39,00;7,00;с/у разд,б/л/з,н/у,жил.сост.
Жил;5;дом;к;ц;Ясный пер;120000;;;36563;.;120,00;;;шлакоблок/кирпич,1960г.п,капит.ремонт в 2005г,м/п окна,хор.сост,колонка,все уд-ва,а/о,11 сот,гараж.
Жил;2;9/9;к;ц;Шевченко;20000;оля-а;;36567;общ;;30,00;;2 комнаты в ОБЩ,18 и 12кв.м,бойлер,ванная,с/у,жил.сост,кухня на 6 семей,ремонт крыши.
Жил;3;ч/д;к;ц;Пушкинская;35000;;;36580;см/р;93,00;;13,00;все уд-ва,газовое и печн.отопл,подвал,4 сот,без ремонта,общ.двор,возм.под бизнес.
Жил;0;уч;;при;Ивановка;15000;;;36604;.;;;;16,7 сот прив.земли,под застройку,газ 30м,свет рядом.
Жил;3;ч/д;;мал;Чкалова;36000;;;36606;см/р;40,00;30,00;10,00;хор.сост,1 сот,ремонт,нов.стол,вагонка,нов.проводка,котёл,вода,летн.кухня,возм.отд.двор+достройка.
Жил;5;ч/д;к;бог;Колхозный 2 пер;130000;;;36638;;185,00;165,00;40,00;6 сот земли,кухня-студио,2с/у,а/о,интернет,встр.мебель,ремонт,сад,гараж,сарай,летн.кухня,баея.
Жил;0;ч/д;;ц;Довженко-Шелушкова;43000;;;36651;.;53,00;;;фасад на улицу,выс.потолки,все уд-ва,тел,без ремонта,можно под бизнес,офис,1,5 сот.
Жил;1;ч/д;к;ц;Каретный пер;30000;;;36674;.;;20,00;5,00;Н-3м,отд.двор,коридор 5,5 кв.м,бр.дверь,м/п окна,косм.ремонт,газ.отопл,колонка рядом,1,5 сот земли.
Жил;2;5/5;к;при;Высокая Печь;18000;леся-а;;36681;см;42,00;31,00;6,20;"н/у,счётчики,косм.ремонт,с/у совм,комн.""вагончиком"""
Жил;2;ч/д;д;мал;Пионерская;42000;;;36686;см;;34,00;8,00;1950г.п,отд.двор,дом на 2 хоз,газ.отопл,проект на воду,жил.сост,тел,сарай,5,7 сот+2,26 сот аренда.
Жил;0;уч;;при;Камянка;4000;;;36704;.;;;;центр,под застройку, 12 сот,газ,эл-во,став.
Жил;3;5/5;п;кро;Крошенская;36000;;0000;36740;см/р;57,00;38,00;6,00;б/з обшит вагонкой,м/п окна,брон.дверь,хор.сост.
Жил;3;дом;п;мал;Закаменская;95000;;0000;36747;р;110,00;50,00;12,00;Новый,общ.двор на 2 хоз, 6 сот,пеноблок утеплён,а/о,кан-ция,хор.сост,бр.дв,м/п окна.
Жил;3;ч/д;к;при;Старая Котельня;3000;;;36749;см/р;55,00;;;хор.сост,туал.на ул,печное отопление,общ.двор,сад,30 сот земли.
Жил;0;уч;;ц;Первомайский 4 пер;28000;;юля;36756;.;;;;9,5 сот,ветхая ч/д,фундамент,сарай,газ,свет,вода рядом.
Жил;2;1/5;п;пол;Космонавтов;35000;;;36767;р;48,00;30,00;5,50;н/у,жил.сост,тел,б/з.
Жил;3;3/9;к;ц;Привокзальная площ;60000;люба;;36770;р;69,00;39,00;10,00;н/у,хороший ремонт,нов.сант,под.потолки,б/л/застеклены.
Жил;3;5/10;к;ц;Домбровского;57000;лена;;36773;р;64,00;;7,50;б/л/з,тел,интернет,брон.дв,м/п окна,н/у,частично ремонт.
Жил;2;2/3;к;бог;ДОС;40000;;;36781;.;56,00;43,00;7,00;"угл,бойлер, высота потолка 4,50 м, хорошее сост.; тамбур на 2 хозяина, закрытый подъезд"
Жил;6;дом;к;мал;Дибровная;160000;;0000;36799;.;302,00;;;еврорем., скважина, гараж, 8 сот, вигребн. яма., 2 с.у.подогрев полов.
Жил;7;дом;к;мар;Химиков;120000;;;36805;.;305,00;82,00;18,00;Большой дом, 2 гаража, 7сот, вода канализац.,газ, оцынкованая крыша,
Жил;2;ч/д;дк;кро;Садовый пер;50000;;;36822;см;;27,70;8,10;коридор 6 кв.м, газ,эл-во,с/у на ул,отд.двор, 12 сот прив.земли,разрешение на пристройку.
Жил;3;4/9;к;ц;И.Кочерги;70000;;;36838;р;64,00;;9,00;отл.сост,б/л/застеклены,м/п окна,брон.дв.
Жил;1;6/9;к;бог;Самойловича;32000;;таня;36842;.;36,60;19,80;8,70;не угловая, жил.сост,ниша,б/з.
Жил;3;5/5;к;ц;Шелушкова-Котовского;42000;инна-а;;36845;см/р;63,00;48,60;6,20;с/у разд,метал.дверь,колонка,б/з,без ремонта.
Жил;3;1/9;п;бог;Мира просп;54000;;;36848;р;71,00;;;авт.отопл,н/у,л/з,част.ремонт,нов.сант.,встр.кухня,б/л/з.
Жил;2;ч/д;к;ц;Мануильского;37000;;;36856;см;52,00;33,00;8,00;все уд-ва, после ремонта,2,5 сот земли,общ.двор.
Жил;2;дом;;бог;Якубовского;80000;;;36857;.;40,00;;;жил.сост,кухня,ванная,коридор,+2 дом-недострой 7,5*15м,2этажа,5сот,газ,свет,вода,кан-ция.
Жил;4;дом;дк;мал;Пионерская 8 пер;75000;люба;;36867;.;89,00;;;2 входа,1965 г.п,6,5 сот земли,гараж,летн.кухня,кирп.забор,все уд-ва.
Жил;3;5/9;п;па;Б.Тена;47000;;;36872;р;65,00;;8,00;не угловая,балкон и лоджия застеклены,колонка,жил.сост.
Жил;6;дом;к;бог;Максютова;200000;;;36875;.;168,00;;;мансарда,под шубой,паркет,все уд-ва,котёл,12 сот земли.
Жил;2;9/9;п;бог;Маликова;38000;;;36893;р;;;;жил.сост,счётчики воды,л/б/з,брон.дверь,домофон.
Биз;3;1/9;п;па;Б.Тена;58000;;юля;36896;.;63,90;38,50;;Под бизнес,офис,аптеку, 900 у.е/кв.м.
Биз;3;1/5;п;ц;Гоголевская;43000;;юля;36897;.;47,50;33,10;;Под бизнес,офис,магазин,900у.е/кв.м.
Жил;2;2/2;к;ц;Киевская;50000;;;36904;р;42,80;;;СТ,балкон 18 кв.м,колонка,не угл,м/п окна,ремонт не завершён,дом ао дворе, возм.под офис.
Жил;4;дом;дк;ц;Малёванская-Набережная;75000;;;36908;.;120,00;;;жил.сост,газ,вода,с/у на ул,газ.котёл,42 сот (10 сот прив.),погреб,сад.
Жил;3;7/10;к;пол;Кибальчича;50000;;;36923;р;70,00;39,00;9,00;хор.сост,счётчики,кафель,плитка,с/у разд,б/л/застеклены,угловая,сухая.
Жил;1;1/2;к;при;Вертокиевка;6000;;;36930;.;30,00;15,00;15,00;газ.отопление,сарай,возм.пристройки.
Жил;2;ч/д;к;бог;Красный пер;42000;;;36934;р;;31,00;9,00;газ,вода рядом,2 коридора,выс.фундамент,отд.двор,3 сот земли,без заезда.
Жил;2;1/5;к;ц;Домбровского;37000;вика;Вика;36955;р;56,60;29,00;7,00;н/у,с/у разд,жил.сост,колонка.
