Бизнес;К;Эт/эт;М;Рай;Улица;Цена;Реклама;Агент;ID;Комн;Общ;Жил;Кух;Описание
Жил;0;уч;;кро;Крашевского;13000;;;39304;.;;;;7,2 сот земли,свет,газ рядом,проект под застройку.
Жил;1;9/11;;пол;Королёва;46000;;;39312;.;50,00;18,50;12,00;Новострой,н/у, ремонт,мебель,а/о.
Жил;2;4/5;к;кро;Щорса;37000;юля-а инна-а;;39350;р;44,00;;5,50;н/у,нужен ремонт,колонка.
Жил;2;5/5;к;ц;Московская;42500;алёна-а;;39360;р;44,60;;8,00;"евроремонт,перепл,нов.сант,а/о,крыша ""домиком"",техэтаж."
Жил;0;уч;;при;Тетеревка;24500;;;39376;.;;;;13,5 сот прив.земли,под застройку,сторона Интерстиля,среди застроек,асф.подъезд,газ,свет на уч.
Жил;3;2/9;п;ц;Шелушкова;55000;алёна-а;;39378;р;66,00;40,00;9,00;ремонт,м/п окна,нов.стол,счётчики,бойлер,тел,б/л/з,утеплены.
Жил;1;8/10;к;кор;Черняховского;35000;;;39379;.;37,00;19,00;9,00;хор.сост,н/у,тел,б/з,с/у совм.
Жил;3;1/9;п;па;Б.Тена;45000;;;39388;р;60,00;37,50;8,00;хор.сост,л/з,с лоджии подвал,паркет,счётчики на воду,н/у.
Жил;1;ч/д;;ц;Чапаева;25000;;;39394;.;;18,00;7,00;тамбур 4кв.м.,высокие потолки,центр.кан-ция,счётчик газа,вода,погреб,гараж.м/п окна,газопечн.отопл.
Жил;4;дом;к;ц;Короленко;65000;;леся;39405;.;80,00;;;8 сот земли,газ,кан-ция рядом,после ремонта.
Жил;1;5/9;к;ц;Котовского;29000;алёна-а;;39425;МС;30,00;20,00;4,00;с/у совм,бол.лоджия,без ремонта.
Жил;3;1/2;к;ц;Старовильская;65000;;;39426;р;67,00;;;2 входа,потолки 3м,колонка,с/у разд,камин,отопл,тел,погреб,гараж,цветник,возм.под офис.
Жил;1;ч/д;дк;ц;Б.Тена-Шелушкова;22000;;;39428;.;;24,70;7,60;хор.сост,газ.и печн.отопл,уд-ва на ул,м/п окна,метал.дв,общ.двор,место под гараж.
Жил;3;1/5;к;кор;Черняховского;60000;;;39429;р;68,00;;10,00;ЧШ,совр.ремонт,2 л/з,встр.мебель.
Жил;1;3/5;к;ц;Л.Украинки;26500;вика-а инна-а;;39443;МС;;19,00;6,00;МС,хор.сост,колонка,н/у,л/з на комнату и кухню.
Жил;3;1/5;п;ц;Шелушкова;50000;;;39450;р;65,00;;9,50;б/з,жил.сост,н/у,колонка,нов.стол,сант.
Жил;2;дом;;при;Старая Котельня;10000;;0000;39485;р;40,90;30,90;;газ,30 сот прив.земли.
Жил;2;ч/д;;при;Дениши;23000;;0000;39486;р;62,60;30,30;9,00;13 сот неприв.земли,газ,ремонт,колодец.
Жил;3;1/5;к;ц;Хлебная;60000;;;39522;р;;;5,50;н/у,колонка,м/п окна,брон.дв,2 балкона,хор.сост,возм.на 2 входа.
Жил;1;6/9;к;кро;Ватутина;30000;;;39531;.;30,00;15,00;7,00;н/у,б/з,м/п окна,бойлер,счётчики,тамбур.
Жил;2;3/5;к;ц;Б.Бердичевская;40000;;0000;39548;р;46,00;30,00;6,20;косм. ремонт,колонка,нов.сант,столярка,б/з.
Жил;2;5/9;п;кро;Крошенская;45000;алёна-а;;39555;р;50,00;27,00;9,00;хор.жил.сост,н/у.
Жил;0;ч/д;к;ц;Крошенский 3 пер;45000;;;39561;.;134,60;;11,00;все уд-ва,жил.сост,1 эт:терасса,с/у,кухня,гостинная,2спальни,2 эт:мансарда,2комн,6 сот,гараж на 2авт
Жил;1;ч/д;дк;мар;Транзитный 2 пер;17000;;0000;39566;.;17,00;14,00;;Н-3м,газопечн.отопл,центр.вода,отд.двор,2 сот.
Жил;0;уч;;при;Глыбочица;11000;тамар-а;тамар;39650;.;;;;11 сот земли, под застройку,р-н объездной,бывшие земли зелёного хозяйства,ровный,рядом лес,став.
Жил;3;2/5;к;ц;Московская;50000;юра-а;юра;39651;р;57,00;39,00;6,00;н/у, жил.сост,колонка,б/з,р-н Житнего рынка.
Жил;3;ч/д;;ц;Лермонтовская;26000;инна-а;инна;39653;.;70,00;;;2 сот прив.земли,общ.двор,газ,свет,вода,нет кан-ции,с/у на ул,а/о.
Жил;3;5/5;к;кор;Черняховского;75000;;;39655;р;60,00;;8,00;ЧШ,н/у,ремонт,нов.сант,стол,м/п окна.
Жил;0;дом;к;ц;О.Пчилки;150000;;инна;40408;.;90,00;50,00;11,00;все ком-ции,все уд-ва,отопление,м/п окна,выгр.яма,6 сот прив.земли,гараж.
Жил;4;2/10;к;ц;Домбровского;60000;;0000;40409;р;75,00;45,00;9,00;бойлер,ламинат,б/з,н/у,частично м/п окна.
Жил;3;1/16;;ц;Мануильского;59000;;0000;40410;р;82,00;46,00;9,00;Монолит, евроремонт,м/п окна,2 б/з,нов.сант,стол,кафель,вст.кухня,мебель,быт.техника.
Жил;1;ч/д;;бог;Мира просп;17500;;0000;40411;.;28,00;19,00;5,00;фасадная часть,отд.двор,газопечн.отопл,3 сот прив.земли.
Жил;0;уч;;при;Пряжев;15000;;;40413;.;;;;15 сот,р-н новостроек,ф-нт 10*11м,забор.
Жил;0;уч;;при;Заречаны;40000;;;40414;.;;;;10 сот, р-н новостроек.
Жил;0;уч;;при;Зорокив (Черняховский р-н);20000;;;40415;.;;;;15 км от Житомира,50 сот прив.земли,на уч.став 7 сот земли,старый дом,сад.
Жил;1;1/9;к;пол;Селецкая;32000;;;40417;.;37,00;20,00;8,00;н/у,бр.дв,м/п окна,нов.сант,стол,бойлер,ремонт,без балкона,есть возм.достройки.
Жил;0;уч;;бог;Богунская;57500;;;40420;.;;;;Зелёная зона,рядом речка,10 сот прив.земли + 4 сот аренда,все ком-ции,асф.подъезд.
Жил;0;уч;;кро;р-н сельхозколледжа;35000;;;40422;.;;;;10 сот прив.земли,под застройку,углов.
Жил;0;дом;;смо;Смаковка;92000;;;40423;.;176,00;;;Новый,все ком-ции,чистов.шпаклёвка,сдан в эксплуатацию.
Жил;3;2/2;к;ц;Б.Бердичевская;100000;;;40424;р;;;;СТ,евроремонт,а/о,паркет,кондиционер,гараж.
Жил;3;дом;;ц;Б.Бердичевская;80000;;;40426;см/р;100,00;;;Старый,жилой,возм.под бизнес,все ком-ции,2 ком.пристроены,5 сот прив.земли.
Жил;1;2/3;к;бог;Гречко;32000;;;39679;.;32,00;17,00;6,00;н/у,б/з,колонка,тел,хор.сост.
Жил;1;3/5;к;ц;Якира;32000;;;39688;.;38,00;19,00;8,00;Чешка,н/у,жил.сост,б/з.
Жил;2;дача;д;при;Буки;10500;;;39690;.;;;;печка,30 сот земли,хор.подъезд,рядом газ,река.
Жил;3;1/9;п;бог;Мира просп;43000;таня-а вт-а;;39619;р;60,00;38,00;9,00;жил.сост,н/у,с/у разд,л/з,подвал,тамбур.
Жил;0;уч;;при;Заречаны;21000;;;39634;.;;;;7,5 сот прив.земли,под застройку,фасад в лесу,10 м озеро.
Биз;0;к/н;;мар;Баранова;215000;юра-а;;39645;.;1070,80;;;админздание, зем.уч.0,4332 га земли.
Жил;2;1/5;к;ц;Ф.Чопивского;35000;;0000;39699;см;43,00;29,00;6,20;угловая,хор.сост,колонка,тел,возм.под бизнес.
Жил;4;ч/д;;ц;Победы;60000;;;39700;см/р;;;;а/о,1,5сот,общ.двор,возм.под бизнес.
Жил;2;1/5;к;ц;Победы площ;50000;;оля;39701;см;45,00;;;н/у,окна во двор,жил.сост,возм.под бизнес,офис.
Жил;2;3/5;к;при;Озерное;38000;;;39727;р;54,00;32,00;9,00;ЧШ, а/о,хор.сост.,м/п окна,б/л/з.
Жил;4;дом;к;мар;Транзитный пер;85000;;;39734;.;69,00;;;хор.сост,6 сот земли,а/о,нов.крыша,ламинат,ремонт,все уд-ва,хозпостройки.
Жил;2;10/10;к;пол;Кибальчича;41500;инна-а;инна;39743;р;58,00;30,00;7,50;2 балкона,м/п окна,с/у разд,косм.ремонт,кв.холл.
Жил;0;дом;;при;Левков;400000;юра-а;юра;39750;.;;;;2 дома на 1-м участке,1-н дом-готовый,с мебелью,2-й-без вн.работ,80 сот земли,возм.продажа отдельно.
Жил;0;уч;;при;Дениши;14000;;;39771;.;;;;25 сот,под застройку,берёзовая роща,госакт,свет,газ.
Жил;1;ч/д;;ц;Сабурова;16000;тамар-а;тамар;39814;.;;16,00;;летн.кухня,все ком-ции рядом,3,5сот,отд.двор.
Жил;3;3/5;к;ц;Киевская;50000;;;39822;см/р;60,00;40,00;6,00;н/у,окна во двор,б/з,ремонт,паркет,двери дубовые,с/у,кухня-кафель.
Жил;5;дом;к;при;Глыбочица;110000;;;39828;.;150,00;;;Новый,все ком-ции,2 с/у,гараж,плитка,асф.подъезд,7 сот прив.земли.
Жил;4;дом;к;при;Глыбочица;75000;;;39833;.;120,00;;;20 лет дому,жил.сост,все уд-ва,10 сот земли,газ,свет,гараж,забор.
Жил;2;4/5;к;ц;Киевская-Хлебная;39000;таня-а юля-а;;39840;см;49,00;30,00;6,00;жил.сост,тел,колонка,угловая.
Жил;5;дом;;бог;Мира;83000;;;39842;.;140,00;;;2 с/у,2подвала,пеноблок/кирпич,утеплён,м/п окна,бр.дв,част.вн.работы,выс.цоколь,7,5сот,проек на газ.
Жил;3;2/2;к;ц;Подольская;48000;;;39848;.;55,00;;10,90;Сталинка,частично ремонт.
Жил;2;ч/д;;кор;Корбутовский пер;45000;;;40594;.;;;;с/у на ул,вода,газ,6 сот земли.
Жил;0;ч/д;;мал;Героев Пожарных;37000;;;40595;.;38,00;;;газ,вода,кан-ция,отд.двор,4 сот,возм.пристр.
Жил;0;дом;;при;Вертокиевка;6000;;;40596;.;;;;Старый,60 сот земли,сад.
Жил;3;3/5;п;пол;Космонавтов;41000;алла-а алёна-а;;40597;р;62,00;45,00;5,30;хор.жил.сост,н/у,кв.холл,колонка.
Жил;3;дом;;мар;Транзитный 1 пер;60000;;;40598;.;80,00;;;шлакоблок,30 лет дому,газ.котёл,вода,хор.жил.сост.
Жил;0;дача;;при;Соколовский массив;20000;;;40599;.;100,00;;;Зимн.вариант,4,5 сот.
Жил;2;дом;;при;Тетеревка;25000;;;40600;.;;;;газ подведён,10 сот.
Жил;0;уч;;при;Пряжев;16500;;;40601;.;;;;18 сот,под застройку,ровный,сухой,ком-ции рядом,удоб.подъезд,живописное место,р-н берёзов.рощи.
Жил;0;уч;;при;Станишовка;15000;;;40602;.;;;;10 сот,под застройку,ровный,сухой,ком-ции рядом,удоб.подъезд,5 уч.в наличии.
Жил;0;ч/д;;ц;р-н Сенного рынка;19500;;;40603;.;;22,00;6,50;жил.сост,газ,вода рядом,0,5 сот земли.
Жил;0;уч;;при;Вертокиевка;8000;;;40604;.;;;;25 сот земли,дом дерев.
Жил;0;уч;;при;Слобода-Селец;16000;;;40605;.;;;;10 сот,под застройку,все ком-ции рядом.
Жил;4;дом;к;при;Барановка;30000;;;40606;.;100,00;;;10 лет дому,кирпично-блочный,колодец,погреб,15 сот прив.земли.
Жил;0;дом;к;ц;Житний пер;160000;;;40607;.;150,00;;;Два входа,1970г.п,жил.сост,газ,вода,ка-ция,тел,11 сот земли.
Жил;0;дом;к;при;Станишовка;55000;;;40608;см;40,00;;9,50;30 лет дому,евроремонт,м/п окна,7 сот земли,колодец,сарай,гараж,погреб+ 10 сот земли отдельно.
Жил;2;дом;дк;при;Березовка;12000;;;40122;.;;;;1962 г.п,14 сот земли,хор.сост,колодец,фрукт.деревья,рядом газ,возм.пристройки.
